occ18,occ18_label,mocc03,mocc03_label,pca_score,share_grads_22_27,share_noncollege_22_27,share_all_grads,share_all_16plus,wgt_grads_22_27,wgt_noncollege_22_27,wgt_all_grads,wgt_all_16plus
4461,"Embalmers, Crematory Operators and Funeral Attendants",3,Service occupations,-1.148716417,1.074620412799303e-4,1.1404152172040793e-4,9.167216616851546e-5,1.2804757663744266e-4,28930.56262207033,62417.321838378906,171784.35635375977,928331.4326171875
4465,"Morticians, Undertakers, and Funeral Arrangers",3,Service occupations,-1.399948911,2.0556094827315464e-4,4.031575771034573e-4,3.2669330051670177e-4,2.307676908083396e-4,55340.414306640625,220656.61578369144,612190.1630554199,1673041.432220459
4500,Barbers,3,Service occupations,-1.763470411,2.196631135309262e-4,0.0014824863322080216,2.1180189819798852e-4,9.022254886136461e-4,59136.95092773438,811395.9295043945,396895.3094177246,6541039.685272217
4510,"Hairdressers, Hairstylists, and Cosmetologists",3,Service occupations,-2.180211631,0.0011068325943254557,0.0074720731277049205,0.0016505172537369373,0.0047453912096745024,297977.6793823242,4089622.6758117676,3092902.19631958,34403586.0395813
4521,Manicurists and Pedicurists,3,Service occupations,-2.019129974,4.081204594202497e-4,0.0020581133556256547,6.945931486707909e-4,0.001947298633801902,109872.79199218749,1126448.6983337402,1301597.22366333,14117709.8225708
4522,Skincare Specialists,3,Service occupations,-1.355859989,3.4605825543883073e-4,0.0016797663704715777,4.5661110717911324e-4,6.865593149908663e-4,93164.61804199217,919371.4410095215,855642.9768066406,4977482.660736084
4525,Other Personal Appearance Workers,3,Service occupations,-1.97248623,2.2773341326194952e-4,3.8501200712800674e-4,1.1533970662535705e-4,1.87069102960275e-4,61309.609375,210725.16394042966,216134.9305114746,1356231.276763916
4530,"Baggage Porters, Bellhops, and Concierges",3,Service occupations,0.641523156,5.600077991903687e-4,9.789477376153193e-4,4.316198302049438e-4,5.15548541337419e-4,150763.3812866211,535798.6729736328,808811.8544616699,3737672.5786743164
4600,Childcare Workers,3,Service occupations,-0.992563743,0.00801994029874786,0.0105835031375695,0.004577561843761856,0.00676241802352566,2159100.8534240723,5792573.718322754,8577887.355194092,49026817.81718445
4621,Exercise Trainers and Group Fitness Instructors,3,Service occupations,-2.160829543,0.0031314993123479485,0.0014655089632135687,0.002819012055666839,0.0016695754753176962,843051.5173339844,802103.8586120605,5282543.129241943,12104246.19946289
4622,Recreation Workers,3,Service occupations,-0.554593817,0.0022355975907594216,0.0013997942018529055,9.219747199033347e-4,0.0010905854455099493,601859.9249267578,766136.788482666,1727687.2626953125,7906629.516998291
4640,Residential Advisors,3,Service occupations,-0.718333219,7.138870661961285e-5,4.898484398228543e-4,1.2543448970463728e-4,2.4525374947499104e-4,19219.02304077148,268104.347076416,235051.53176879886,1778063.8305206299
4700,First-Line Supervisors of Retail Sales Workers,4,Sales and related occupations,0.26735491,0.012417351917661862,0.021834721374277038,0.018663053414204857,0.019773355767136753,3342956.9453125,11950601.944885254,34972672.21177673,143354744.92367554
4710,First-Line Supervisors of Non-Retail Sales Workers,4,Sales and related occupations,1.517578872,0.004245611858747477,0.003969314351187937,0.009458325223862847,0.007406074746734993,1142989.0804748535,2172489.174102783,17723943.68623352,53693261.21003723
4720,Cashiers,4,Sales and related occupations,0.071586262,0.008492492283341197,0.03370696384157162,0.004949216114146456,0.016747974665683247,2286319.679901123,18448529.785949707,9274329.822875977,121421050.85559082
4740,Counter and Rental Clerks,4,Sales and related occupations,2.206690457,4.665982208929927e-4,7.106794814232641e-4,3.6209087432908247e-4,4.70231084290193e-4,125615.97460937497,388969.81771850586,678521.6318969725,3409125.792175293
4750,Parts Salespersons,4,Sales and related occupations,0.352483343,2.426647766747319e-4,0.0011868293880416719,2.1064749684770502e-4,7.790160546992878e-4,65329.37988281248,649576.6696472168,394732.0781860351,5647784.277389526
4760,Retail Salespersons,4,Sales and related occupations,0.491097904,0.017951692533734784,0.030946546167292015,0.013806786409025043,0.017314709081079932,4832893.167053223,16937695.17251587,25872519.60675049,125529815.62548828
4800,Advertising Sales Agents,4,Sales and related occupations,3.677714806,0.0022980375895271517,3.295434433895796e-4,0.0019948812904478554,8.027090750768386e-4,618669.8074951172,180366.05313110352,3738205.529602051,5819556.1775512695
4810,Insurance Sales Agents,4,Sales and related occupations,1.504584287,0.003749121024914281,0.0034718726018940238,0.006441306141971485,0.003985165701702484,1009325.5190124512,1900228.8491516113,12070355.440734863,28892031.245178223
4820,"Securities, Commodities, and Financial Services Sales Agents",4,Sales and related occupations,2.702786741,0.0036994483312215395,7.456935513717363e-4,0.0030247676912727207,0.0014605650587301673,995952.8065795898,408133.7541503906,5668108.354827881,10588942.71182251
4830,Travel Agents,4,Sales and related occupations,3.251534722,1.879141999952558e-4,1.7026912193070644e-4,7.252910345617498e-4,4.982530366052066e-4,50589.61718749999,93191.86926269531,1359121.9532470703,3612281.992553711
4840,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",4,Sales and related occupations,1.344766136,0.008694852860581387,0.003346247040684514,0.008043440244093371,0.00436750102401296,2340798.5012817383,1831471.3390197754,15072592.510375977,31663922.028442383
4850,"Sales Representatives, Wholesale and Manufacturing",4,Sales and related occupations,2.881280486,0.009569603738358112,0.0039297124968148125,0.012486792484388609,0.007326429465103438,2576295.935974121,2150814.246826172,23398984.659210205,53115841.313934326
4900,"Models, Demonstrators, and Product Promoters",4,Sales and related occupations,0.174674084,2.4145756257393957e-4,4.362898037708149e-4,2.473867571244421e-4,2.5999584266395094e-4,65004.37783813476,238790.57983398438,463577.7315979004,1884942.45211792
4920,Real Estate Brokers and Sales Agents,4,Sales and related occupations,1.268005997,0.00580265726854079,0.002965064888140228,0.011703655799079905,0.006927449197385513,1562171.5117492676,1622842.334991455,21931465.81411743,50223276.43107605
4930,Sales Engineers,4,Sales and related occupations,2.352144314,5.805939613221208e-4,1.0792410458346554e-5,7.59710246079529e-4,3.084551171886245e-4,156305.5173339844,5906.9130859375,1423620.0702209473,2236267.084136963
4940,Telemarketers,4,Sales and related occupations,4.496606777,2.488065714941813e-4,5.206722925062962e-4,1.165738463131052e-4,1.826494698307302e-4,66982.85284423828,284974.8895263672,218447.5833129883,1324189.4024658203
4950,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",4,Sales and related occupations,1.122856157,5.695675520676405e-4,9.660658904610566e-4,7.2025019120406e-4,8.224722597948783e-4,153337.02520751953,528748.1672668457,1349675.923248291,5962837.183441162
5000,First-Line Supervisors of Office and Administrative Support Workers,5,Office and administrative support occupations,2.757355416,0.004309389210644718,0.004535117656971948,0.009605375299910839,0.007952735039555665,1160159.0006713867,2482165.215789795,17999500.637939453,57656490.707351685
5010,"Switchboard Operators, Including Answering Service",5,Office and administrative support occupations,2.546815023,4.608685587298541e-5,2.0017516194452637e-4,4.6099684758794284e-5,8.934758955712763e-5,12407.34545898437,109560.07354736328,86386.1410217285,647760.6058044434
5020,Telephone Operators,5,Office and administrative support occupations,2.958292655,1.438980397233653e-4,2.3675658913936592e-4,8.016699725802841e-5,1.2711258157217797e-4,38739.7373046875,129581.85754394533,150224.83486938477,921552.8169555665
5100,Bill and Account Collectors,5,Office and administrative support occupations,3.730799903,3.9639906146195464e-4,3.6502688733545485e-4,4.664541097277403e-4,6.553029057772896e-4,106717.19738769531,199786.88781738278,874087.7668457031,4750876.988800049
5110,Billing and Posting Clerks,5,Office and administrative support occupations,2.785071485,0.0023485475945607555,0.0025711991832460166,0.0024031452494172917,0.0027419097921186296,632267.9380187988,1407271.3561706543,4503250.846466064,19878556.957244873
5120,"Bookkeeping, Accounting, and Auditing Clerks",5,Office and administrative support occupations,3.073235853,0.0028686285041617287,0.005827287454734436,0.005939678258147868,0.007795709170099032,772282.3388671875,3189396.9057922363,11130355.583053589,56518069.70651245
5140,Payroll and Timekeeping Clerks,5,Office and administrative support occupations,3.73208157,0.001126526823601577,7.492724273331145e-4,9.046646020090071e-4,9.175032993991616e-4,303279.69232177734,410092.54818725586,1695249.8546447754,6651802.202972412
5150,Procurement Clerks,5,Office and administrative support occupations,2.860987673,6.098127487400942e-4,1.1884087020542331e-4,4.4319009490090814e-4,2.8405194729808314e-4,164171.69918823242,65044.106140136726,830493.3588562012,2059346.6748657227
5160,Tellers,5,Office and administrative support occupations,1.411057065,0.0020993209625630766,0.004206883256113648,8.423491398929086e-4,0.0014373884062752356,565171.9979248047,2302515.6291503906,1578476.9889221191,10420914.424667358
5220,"Court, Municipal, and License Clerks",5,Office and administrative support occupations,3.393097321,3.806936239204272e-4,4.2039175422923185e-4,5.065745744450645e-4,5.024384389794263e-4,102489.03329467773,230089.24316406247,949269.4549865723,3642625.7185668945
5230,"Credit Authorizers, Checkers, and Clerks",5,Office and administrative support occupations,2.798685752,2.486867953339604e-4,1.0553504924738637e-4,2.3013989597972227e-4,2.1332458022070512e-4,66950.60711669923,57761.55065917968,431258.86029052734,1546580.7192077637
5240,Customer Service Representatives,5,Office and administrative support occupations,3.460858785,0.019057659697953432,0.02754996484159671,0.01515719157788073,0.01736413316297194,5130637.858306885,15078674.821350098,28403042.14640808,125888135.00921631
5250,"Eligibility Interviewers, Government Programs",5,Office and administrative support occupations,2.63043016,5.613138074142522e-4,1.5989210694875982e-4,7.772171421473121e-4,5.349810062557633e-4,151114.9803466797,87512.3108520508,1456426.2206420898,3878555.9008789062
5260,File Clerks,5,Office and administrative support occupations,2.867264277,8.602028101378325e-4,8.245932593932678e-4,8.952017483882994e-4,8.449608853140013e-4,231580.85375976562,451317.22271728516,1677517.425201416,6125877.3478393555
5300,"Hotel, Motel, and Resort Desk Clerks",5,Office and administrative support occupations,1.721317859,9.180097612706863e-4,0.001445177959333085,4.7682603611837757e-4,6.575646256025369e-4,247143.44311523438,790976.272857666,893523.7066040039,4767274.219116211
5310,"Interviewers, Except Eligibility and Loan",5,Office and administrative support occupations,2.881703059,0.0011837951358005744,0.0018271528049956384,8.660052589768013e-4,0.0012009253287374778,318697.27114868164,1000039.1344909668,1622806.160583496,8706582.039031982
5320,"Library Assistants, Clerical",5,Office and administrative support occupations,1.079741045,8.94412212897358e-4,6.773569239919947e-4,6.108065196131574e-4,4.626625439889268e-4,240790.59197998047,370731.681640625,1144589.5653381348,3354254.672821045
5330,Loan Interviewers and Clerks,5,Office and administrative support occupations,2.796848912,6.958765116100999e-4,5.884856076249774e-4,9.464738801192814e-4,7.45339158404711e-4,187341.49060058597,322090.5422363281,1773596.2080688477,5403630.329269409
5340,New Accounts Clerks,5,Office and administrative support occupations,2.617103945,9.96809299440891e-5,1.696174689173035e-4,7.216535311814564e-5,8.992662744992335e-5,26835.758483886726,92835.20587158203,135230.5640258789,651958.5694885254
5350,Order Clerks,5,Office and administrative support occupations,3.221452867,6.493032986299368e-4,0.0013978748280758892,4.969990008595859e-4,6.809435912113074e-4,174803.20974731442,765086.2748718262,931325.7997436523,4936769.255310059
5360,"Human Resources Assistants, Except Payroll and Timekeeping",5,Office and administrative support occupations,2.278356124,0.0013759128178309871,4.0657147232914877e-4,9.900035490885025e-4,6.413636968186422e-4,370418.53536987305,222525.1123962402,1855166.3997497559,4649819.193237305
5400,Receptionists and Information Clerks,5,Office and administrative support occupations,2.238509427,0.010048705073752454,0.016458561993548226,0.005194727772626852,0.00783766409662712,2705277.956237793,9008116.916107178,9734393.809494019,56822238.501205444
5410,Reservation and Transportation Ticket Agents and Travel Clerks,5,Office and administrative support occupations,1.692819331,5.915381077554907e-4,0.0013661767447006885,7.364164052874326e-4,7.890905256204125e-4,159251.86294555664,747737.2475891113,1379969.7713928223,5720823.129577637
5500,Cargo and Freight Agents,5,Office and administrative support occupations,1.909092274,2.293972470796406e-4,7.005845044421667e-5,1.7857727043658767e-4,1.493804481568205e-4,61757.541015625,38344.462463378906,334635.7214355469,1082992.5023498535
5510,Couriers and Messengers,5,Office and administrative support occupations,-0.849857908,0.002909835862080382,0.011771245094399101,0.003296940092224857,0.0060598655473402705,783376.0426025391,6442649.856048584,6178131.873077393,43933386.423690796
5521,Public Safety Telecommunicators,5,Office and administrative support occupations,2.546618128,7.909453012541914e-4,9.382596130407846e-4,4.0273639450307615e-4,5.355994049503517e-4,212935.58447265622,513529.20718383783,754687.2207946777,3883039.2262268066
5522,"Dispatchers, Except Police, Fire, and Ambulance",5,Office and administrative support occupations,2.360795567,9.100631419410268e-4,0.0019616866975942305,6.072346741974902e-4,0.0011784852721534263,245004.0814819336,1073672.3616333008,1137896.2887268066,8543893.994293213
5530,"Meter Readers, Utilities",5,Office and administrative support occupations,-0.27807288,6.766069171317352e-6,1.4165230411763684e-4,3.3961678516008904e-5,1.0163795392202692e-4,1821.53796386719,77529.28338623047,63640.74645996093,736864.4518737793
5540,Postal Service Clerks,5,Office and administrative support occupations,-0.161788939,1.675852165143643e-4,7.666147755004693e-4,3.5276190860723366e-4,6.265966090119874e-4,45116.71789550781,419584.3798522949,661040.0948181151,4542759.363296509
5550,Postal Service Mail Carriers,5,Office and administrative support occupations,-0.683675092,6.763070412136605e-4,0.0017095037261296736,0.0012701944397191202,0.0020612180298273312,182073.06481933594,935647.32080078125,2380215.7556762695,14943613.435058594
5560,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",5,Office and administrative support occupations,-1.764182595,3.066153265900323e-4,2.951775222811834e-4,2.198801439208835e-4,3.357196165390218e-4,82545.92785644531,161556.86218261716,412033.12387084955,2433931.830368042
5600,"Production, Planning, and Expediting Clerks",5,Office and administrative support occupations,2.727303509,0.0026279198090914326,8.317861917754364e-4,0.0018403586205190136,0.0013734628004964298,707479.568572998,455254.06579589844,3448645.693664551,9957460.52142334
5610,"Shipping, Receiving, and Inventory Clerks",5,Office and administrative support occupations,1.308966254,0.0016965957481554679,0.0068213602823440035,0.0018252107703009587,0.003971931861381397,456751.6953125,3733473.858428955,3420260.1562805176,28796087.29788208
5630,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",5,Office and administrative support occupations,-0.072055998,2.1655531445636058e-4,6.550134172660986e-4,2.920713606184298e-4,4.7916496114837174e-4,58300.27990722656,358502.6107788086,547312.1536254883,3473895.4576416016
5710,Executive Secretaries and Executive Administrative Assistants,5,Office and administrative support occupations,4.075760575,0.001526635390248599,3.221380398185776e-4,0.002375736685745558,0.0015330733819581548,410995.54998779297,176312.92010498047,4451889.9736328125,11114620.411834717
5720,Legal Secretaries and Administrative Assistants,5,Office and administrative support occupations,3.419416911,4.8541499492703793e-4,0,3.1590575589553356e-4,2.9112009371859453e-4,130681.76205444336,0,591975.3968200684,2110589.991333008
5730,Medical Secretaries and Administrative Assistants,5,Office and administrative support occupations,3.50098014,0.0012449834393014874,2.968077461121536e-4,6.721429050339379e-4,6.146440687876032e-4,335170.1766052246,162449.11795043942,1259527.7404785156,4456104.7066345215
5740,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",5,Office and administrative support occupations,3.475378399,0.008842540607707727,0.007876983795981793,0.011167571095191151,0.01111534473260069,2380558.4906311035,4311238.79524231,20926897.364852905,80585077.59866333
5810,Data Entry Keyers,5,Office and administrative support occupations,3.530974849,0.002551799638419313,0.0017232232429458157,0.001623947760961731,0.0014668270561444823,686986.7569885254,943156.3007202148,3043113.6573791504,10634341.532974243
5820,Word Processors and Typists,5,Office and administrative support occupations,4.01658812,2.450924803390868e-4,2.311005636707447e-4,2.657586280727443e-4,2.8672494950418033e-4,65982.95794677734,126486.19592285155,498004.7573547363,2078725.6590881348
5840,Insurance Claims and Policy Processing Clerks,5,Office and administrative support occupations,3.487810523,0.0014972692752561491,0.0014641700122066492,0.001896177361932283,0.001959905140370381,403089.7051086426,801371.0225830078,3553244.3626708984,14209105.666290283
5850,"Mail Clerks and Mail Machine Operators, Except Postal Service",5,Office and administrative support occupations,-1.520765352,8.035613583035128e-5,3.8647006752106933e-4,1.3442089965602614e-4,3.242353122907925e-4,21633.20361328125,211523.19104003906,251891.15402221677,2350671.8351745605
5860,"Office Clerks, General",5,Office and administrative support occupations,3.168963667,0.009271444366118412,0.010157280493623065,0.008054462758460078,0.008627186432161158,2496026.49118042,5559293.106658936,15093247.586120605,62546192.20713806
5900,"Office Machine Operators, Except Computer",5,Office and administrative support occupations,-0.03163843,1.2696795536435072e-4,2.9759536736245534e-4,6.898066696529969e-5,1.6807999188771453e-4,34181.877990722656,162880.19961547854,129262.78466796876,1218562.2232055664
5910,Proofreaders and Copy Markers,5,Office and administrative support occupations,5.567420187,2.0311651289167614e-4,0,1.2192419852495076e-4,7.267366731529047e-5,54682.33178710937,0,228473.60156249997,526876.4272155762
5920,Statistical Assistants,5,Office and administrative support occupations,4.937183516,4.3020050287535973e-4,1.0468670475370778e-4,1.9118471051864387e-4,1.540257726193065e-4,115817.10565185547,57297.23388671875,358260.787475586,1116670.615020752
6005,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",6,"Farming, fishing, and forestry occupations",-1.591195251,2.971901175670507e-4,3.745946065568318e-4,1.774810235227104e-4,3.661996866785882e-4,80008.50537109376,205023.50164794922,332581.4657287598,2654909.125854492
6010,Agricultural Inspectors,6,"Farming, fishing, and forestry occupations",-0.428528339,1.333642601846115e-4,3.6752630088020384e-5,1.1844842630128727e-4,1.0460070469632778e-4,35903.869262695305,20115.48693847656,221960.35638427734,758344.0826721191
6040,"Graders and Sorters, Agricultural Products",6,"Farming, fishing, and forestry occupations",-2.480926608,6.798002558376625e-5,2.5780575663248817e-4,6.915280545528154e-5,3.318391803762274e-4,18301.349609375,141102.5093383789,129585.3547668457,2405799.0772399902
6050,Miscellaneous Agricultural Workers,6,"Farming, fishing, and forestry occupations",-2.621687448,0.0013059194581124846,0.00698135833196202,0.0014286929535136628,0.0049135318153669906,351575.1628417968,3821044.153930664,2677225.9204101562,35622587.70648193
6120,Forest and Conservation Workers,6,"Farming, fishing, and forestry occupations",-2.5309590810000002,4.237389729016045e-4,1.4068459592513747e-4,1.2001993349086062e-4,9.715049401325423e-5,114077.5546875,76999.63635253906,224905.2017211914,704330.840576172
6130,Logging Workers,6,"Farming, fishing, and forestry occupations",-2.514316194,5.120962833759073e-5,2.1877118953710865e-4,5.475443386414474e-5,3.3166230351162874e-4,13786.48071289063,119738.07031250001,102604.26443481445,2404516.7386169434
6200,First-Line Supervisors of Construction Trades and Extraction Workers,7,Construction and extraction occupations,-0.483830298,6.453904601535283e-4,0.0038284165445543338,0.001914821636005495,0.0047885772011096945,173749.80877685544,2095372.8430480957,3588181.8442993164,34716679.925079346
6210,Boilermakers,7,Construction and extraction occupations,-2.883084161,0,1.0319305296406228e-4,1.2126878075902432e-5,8.89973027215159e-5,0,56479.72686767579,22724.54150390625,645221.0631713867
6220,"Brickmasons, Blockmasons, and Stonemasons",7,Construction and extraction occupations,-2.934976377,1.6827341944257695e-4,0.0012918267254996005,1.601954068027699e-4,8.443122599836328e-4,45301.99353027344,707043.919342041,300189.9703979492,6121174.882568359
6230,Carpenters,7,Construction and extraction occupations,-2.528871638,0.0021305200560857033,0.011900310936959476,0.00239211226270509,0.008105927474536825,573571.3110046387,6513290.304473877,4482576.146606445,58767119.71234131
6240,"Carpet, Floor, and Tile Installers and Finishers",7,Construction and extraction occupations,-2.806528352,6.763904234349589e-5,0.0012032315704531035,2.1576819356810086e-4,7.742728418064294e-4,18209.55126953125,658553.9288330078,404327.74530029297,5613396.483917236
6250,"Cement Masons, Concrete Finishers, and Terrazzo Workers",7,Construction and extraction occupations,-3.306812836,0,6.213030444874785e-4,2.9109288862398033e-5,3.6442669425839854e-4,0,340052.21520996094,54547.859619140625,2642055.117706299
6260,Construction Laborers,7,Construction and extraction occupations,-2.994084539,0.0035997195084063655,0.025701763397973493,0.004096592245185214,0.014722704856001426,969104.1545410156,14067115.324523926,7676599.03213501,106738058.22714233
6305,Construction Equipment Operators,7,Construction and extraction occupations,-2.342084205,2.8163071680405567e-4,0.004388695560230733,5.016242972851316e-4,0.0025404811218938585,75819.6567993164,2402025.324645996,939993.1368713379,18418220.33151245
6330,"Drywall Installers, Ceiling Tile Installers, and Tapers",7,Construction and extraction occupations,-2.920632081,5.835955099914496e-5,0.001296198788707496,1.3637248504512825e-4,9.120419641748364e-4,15711.3583984375,709436.8414306641,255548.2274169922,6612208.098297119
6355,Electricians,7,Construction and extraction occupations,-1.668214796,0.001011868612732373,0.012556978546789447,0.002323349259682909,0.006405087140590286,272411.80157470703,6872698.289611816,4353721.242126465,46436206.58357239
6360,Glaziers,7,Construction and extraction occupations,-2.796121245,0,3.215965196396189e-4,1.0907624963674893e-5,2.16141942890546e-4,0,176016.5347290039,20439.784637451176,1567006.301574707
6400,Insulation Workers,7,Construction and extraction occupations,-2.520692272,8.318948813169826e-5,7.030714980939733e-4,8.107599081476624e-5,3.227568511979349e-4,22395.98901367188,384805.80853271484,151928.19674682617,2339953.1481018066
6410,Painters and Paperhangers,7,Construction and extraction occupations,-2.692694051,6.997640459744032e-4,0.0050909352204578885,0.0010198538253438276,0.003524819069072129,188388.07928466797,2786375.850830078,1911102.794708252,25554566.685577393
6441,Pipelayers,7,Construction and extraction occupations,-2.887136013,3.513704215734549e-5,6.456148575151854e-4,7.180222183511866e-5,3.2789625982439956e-4,9459.47412109375,353358.5814819336,134550.0927734375,2377213.318878174
6442,"Plumbers, Pipefitters, and Steamfitters",7,Construction and extraction occupations,-2.411831058,6.3928157966711e-4,0.007865448797606379,0.0012133730742027115,0.004076943618497914,172105.19689941406,4304925.448181152,2273738.270629883,29557411.467269897
6460,Plasterers and Stucco Masons,7,Construction and extraction occupations,-2.77274909,7.95973115029161e-5,2.0383419279012153e-4,5.947659760045612e-5,1.522641316235938e-4,21428.91552734375,111562.73803710938,111453.12109375001,1103898.903503418
6515,Roofers,7,Construction and extraction occupations,-3.180198803,2.443600768033774e-4,0.0036067728605366496,2.2339681120879813e-4,0.001551939830089145,65785.78277587889,1974062.596130371,418623.0022583008,11251400.17199707
6520,Sheet Metal Workers,7,Construction and extraction occupations,-2.53653966,2.4346493571846778e-4,0.001600343611192635,2.1549879862277742e-4,9.032430501449395e-4,65544.79595947266,875901.6954956055,403822.9264526367,6548416.899108887
6530,Structural Iron and Steel Workers,7,Construction and extraction occupations,-3.204877263,2.2683208923386295e-5,6.145063296959664e-4,7.383329380248891e-5,3.039877592987958e-4,6106.69580078125,336332.2303466797,138356.11596679688,2203879.210357666
6540,Solar Photovoltaic Installers,7,Construction and extraction occupations,-1.849681683,9.834583069143305e-5,4.769030468388583e-4,5.842944835501024e-5,1.5124140678396283e-4,26476.32763671875,261019.0614013672,109490.86944580078,1096484.256225586
6600,"Helpers, Construction Trades",7,Construction and extraction occupations,-3.061540225,1.718553921293488e-4,0.0011246865974482113,8.417533068142399e-5,3.7340699857469446e-4,46266.31994628906,615564.6141967773,157736.04580688477,2707161.3773498535
6660,Construction and Building Inspectors,7,Construction and extraction occupations,-0.080131498,4.017808151801337e-4,5.33323013931475e-4,6.978134616569236e-4,7.399671687324715e-4,108166.0546875,291898.8952636719,1307631.764099121,5364683.970428467
6700,Elevator and Escalator Installers and Repairers,7,Construction and extraction occupations,-2.083907254,9.937125068757616e-5,3.6154277421045564e-4,6.825240964040338e-5,2.3680929499299635e-4,26752.3876953125,197879.95947265622,127898.10418701173,1716842.4256896973
6710,Fence Erectors,7,Construction and extraction occupations,-3.019272937,4.4204227665230586e-5,4.86345613332813e-4,5.6446137333460035e-5,2.711496534530771e-4,11900.5107421875,266187.1765136719,105774.3454284668,1965806.4045715332
6720,Hazardous Materials Removal Workers,7,Construction and extraction occupations,-2.606773851,3.06283793241134e-5,2.4035660271630173e-4,7.930740037346404e-5,1.635918202565784e-4,8245.6673583984375,131552.22064208981,148614.03735351562,1186023.4519958496
6730,Highway Maintenance Workers,7,Construction and extraction occupations,-3.054174651,1.5196879809673415e-4,7.110158109710698e-4,1.3098499930450574e-4,5.249986329850972e-4,40912.51922607422,389153.89794921875,245452.62469482422,3806184.746948242
6740,Rail-Track Laying and Maintenance Equipment Operators,7,Construction and extraction occupations,-3.209624944,1.26461080756952e-4,1.5379954219903218e-4,4.952416245080284e-5,9.49235813052572e-5,34045.4189453125,84177.7221069336,92803.26544189453,688185.958190918
6800,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",7,Construction and extraction occupations,-2.342254123,8.998962923753742e-5,3.7440219540258503e-4,1.17184172865316e-4,1.9411172217099294e-4,24226.69970703125,204918.19097900394,219591.27346801758,1407289.523651123
6825,"Earth Drillers, Except Oil and Gas",7,Construction and extraction occupations,-2.212087219,0,3.202611298465589e-4,6.383204406082272e-5,2.2044674912995562e-4,0,175285.64782714844,119614.7867126465,1598215.6930236816
6835,"Explosives Workers, Ordnance Handling Experts, and Blasters",7,Construction and extraction occupations,-2.45936799,0,1.386549456808205e-4,5.220152804256924e-5,6.080108084594351e-5,0,75888.76611328124,97820.37744140628,440801.42684936523
6850,Underground Mining Machine Operators,7,Construction and extraction occupations,-2.876614492,1.2886121441650668e-4,3.89731363765479e-4,6.537664260731737e-5,2.2374219983107243e-4,34691.57470703125,213308.16702270508,122509.20797729494,1622107.3632202148
6950,Other Extraction Workers,7,Construction and extraction occupations,-2.982099876,0,5.088576206357475e-4,1.253852510842784e-4,3.228344165473365e-4,0,278508.4712829589,234959.26358032224,2340515.488708496
7000,"First-Line Supervisors of Mechanics, Installers, and Repairers",8,"Installation, maintenance, and repair occupations",-0.04176598,3.37410143435209e-4,0.001008657593157234,9.17612922561145e-4,0.00173101266469993,90836.40295410156,552059.501373291,1719513.6961669922,12549659.34614563
7010,"Computer, Automated Teller, and Office Machine Repairers",8,"Installation, maintenance, and repair occupations",-0.071506719,8.303781608290735e-4,0.0011063254406887746,9.385484858095881e-4,9.041243770714786e-4,223551.56384277347,605515.167175293,1758744.821685791,6554806.426422119
7020,Radio and Telecommunications Equipment Installers and Repairers,8,"Installation, maintenance, and repair occupations",-0.884419015,7.875726274966051e-4,0.0010650137137167036,5.756713780303127e-4,7.485985059471207e-4,212027.60479736328,582904.3906860352,1078749.8679199219,5427260.255371094
7030,Avionics Technicians,8,"Installation, maintenance, and repair occupations",-0.933537219,0,9.052305094672653e-5,5.46610987712231e-5,7.835127031150942e-5,0,49545.16845703126,102429.36392211914,568038.4504394531
7040,"Electric Motor, Power Tool, and Related Repairers",8,"Installation, maintenance, and repair occupations",-2.175137417,0,3.4676066347459085e-4,2.2122997313981497e-5,1.351561873409044e-4,0,189789.3995666504,41456.25671386719,979868.1108703613
7100,"Electrical and Electronics Repairers, Industrial and Utility",8,"Installation, maintenance, and repair occupations",-0.475057377,7.437615243356673e-5,1.7545590934016364e-4,6.584898240142011e-5,1.4693132894564605e-4,20023.29296875,96030.70703124999,123394.32492065428,1065236.6462402344
7120,Audiovisual Equipment Installers and Repairers,8,"Installation, maintenance, and repair occupations",-1.285281901,3.2118625062373707e-5,4.7101480596067506e-4,9.005152844615602e-5,1.8323242606915654e-4,8646.8662109375,257796.30340576172,168747.44537353516,1328415.7737426758
7130,Security and Fire Alarm Systems Installers,8,"Installation, maintenance, and repair occupations",-1.131637969,8.286776786993939e-5,7.300178433729711e-4,1.277845461599465e-4,3.845048156844798e-4,22309.37658691406,399554.1096801758,239455.29959106445,2787619.3815307617
7140,Aircraft Mechanics and Service Technicians,8,"Installation, maintenance, and repair occupations",-2.287463729,4.1611599840852897e-4,0.0016636495888317899,5.87147308397375e-4,9.547318070933987e-4,112025.32360839845,910550.3876647949,1100254.5993347168,6921704.959350586
7150,Automotive Body and Related Repairers,8,"Installation, maintenance, and repair occupations",-2.641058187,7.997909600153406e-5,0.0013088256642906162,9.556871666838786e-5,8.767858036649501e-4,21531.6982421875,716347.7958374023,179086.0974121094,6356604.651092529
